"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAOUHSC_01399",32.2343939748795,-0.240743521587993,0.813516195265824,-0.295929599175746,0.767283846038085,0.999717718053886
"SAOUHSC_01400",19.3063829832981,0.205627613819904,0.912150578444276,0.225431654245742,0.821643488795094,0.999717718053886
"SAOUHSC_01401",49.9954767852579,-0.0147639434824749,0.703602539098786,-0.0209833573104858,0.983258931696146,0.999717718053886
"SAOUHSC_01402",2.38502958333641,-0.476467374396534,2.40976505495808,-0.197723580320083,0.843261339497049,0.999717718053886
"SAOUHSC_01403",116.894342284616,-0.748329613680538,0.677218547761189,-1.10500460472389,0.269157593864913,0.999717718053886
"SAOUHSC_01406",4.5454148167595,0.970768346940104,2.26829623311326,0.427972472364297,0.668671162045958,0.999717718053886
"SAOUHSC_01407",94.6215623853168,-0.547203176741515,0.77423856521561,-0.706763007328536,0.479713766859046,0.999717718053886
"SAOUHSC_01408",966.539981458083,0.625395631829709,0.575444206083112,1.08680498512028,0.277123004161778,0.999717718053886
"SAOUHSC_01411",34.5316202790862,-0.697819047585952,0.895659092443706,-0.779112335790653,0.435913544107365,0.999717718053886
"SAOUHSC_01412",123.690422079232,-0.0686945490761273,0.614524144418802,-0.111784947263702,0.91099392305434,0.999717718053886
"SAOUHSC_01413",10.5699351220268,-0.00174808375757705,1.32760255973512,-0.00131672219577961,0.9989494079927,0.999717718053886
"SAOUHSC_01414",6.79614580669591,-1.17302401481539,1.60094666897273,-0.732706490196876,0.463737464650523,0.999717718053886
"SAOUHSC_01415",430.920555563592,-0.1697791624197,0.482697287299916,-0.351730094381513,0.725040688897813,0.999717718053886
"SAOUHSC_01416",4822.02741082185,0.557224592336013,0.592252898251827,0.940855830306262,0.346778745450726,0.999717718053886
"SAOUHSC_01418",8485.75549236576,-0.131585501709239,0.461695230677906,-0.285005113689462,0.775640224178681,0.999717718053886
"SAOUHSC_01419",42.3184330216448,-1.14526758357625,0.813499315802695,-1.40782857628613,0.159181836441633,0.999717718053886
"SAOUHSC_01420",45.7980637377938,1.0579132883211,0.73289829407727,1.44346534419626,0.148889428202902,0.999717718053886
"SAOUHSC_01423",7.03388217965838,-0.484444650682739,1.36330960724072,-0.355344558645952,0.722331477766357,0.999717718053886
"SAOUHSC_01424",25.5497902877719,-1.72901967483949,1.02314871662846,-1.68990064370804,0.0910469644481481,0.999717718053886
"SAOUHSC_01425",1.01064051497417,2.06844941793474,3.65624105692638,0.565731139093324,0.571576563743046,0.999717718053886
"SAOUHSC_01427",26.0449685647001,-0.339683592049845,0.920134816336965,-0.36916719813094,0.712003103812481,0.999717718053886
"SAOUHSC_01429",47.3594266891024,0.297414493761638,0.609146738444092,0.488247699595842,0.625374401808301,0.999717718053886
"SAOUHSC_01430",232.716260760296,-0.258695021459273,0.591478806775198,-0.437369891357063,0.661843115942081,0.999717718053886
"SAOUHSC_01431",90.791052360786,-0.586692169634969,0.719036656186888,-0.815941947586159,0.414533339057817,0.999717718053886
"SAOUHSC_01432",310.628896767004,-0.29298745324295,0.60993435588692,-0.480358993414808,0.630972147357157,0.999717718053886
"SAOUHSC_01433",198.401666166622,-0.366925259324574,0.675987102962254,-0.542799200926563,0.587268063464826,0.999717718053886
"SAOUHSC_01435",43.5360324285284,0.321591064518284,1.09309154531439,0.29420323109881,0.768602611791052,0.999717718053886
"SAOUHSC_01436",44.6872994742932,0.0914870832126393,1.00444493137749,0.0910822289552244,0.927427253181582,0.999717718053886
"SAOUHSC_01437",831.767219718712,0.551345962713857,0.614300450255466,0.897518408922819,0.369442354766302,0.999717718053886
"SAOUHSC_01438",2.80553887110435,-0.486137556427826,2.5049583918971,-0.194070112302207,0.846120983617615,0.999717718053886
"SAOUHSC_01439",5.22593293445542,-2.68578081403502,1.93913431651834,-1.38504114498745,0.166039886591093,0.999717718053886
"SAOUHSC_01440",4.04481261429359,-5.71181951958684,2.49326433085212,-2.29090010590042,0.0219691918671438,0.999717718053886
"SAOUHSC_01441",7.76225465655456,-0.436211122675776,1.22528150433638,-0.35600890173563,0.721833898745217,0.999717718053886
"SAOUHSC_01447",2674.72263888217,-0.0590977358449783,0.655920373035826,-0.0900989484004797,0.928208584877303,0.999717718053886
"SAOUHSC_01448",9.46285573547004,-3.49400391630575,1.72000649661548,-2.03138995299205,0.0422154528016462,0.999717718053886
"SAOUHSC_01450",21.8690244925059,-0.860405017619335,1.33512426970917,-0.644438152417644,0.5192913510161,0.999717718053886
"SAOUHSC_01454",9.92201355000165,-0.31137548446867,1.51933784735066,-0.204941570442432,0.837617775956981,0.999717718053886
"SAOUHSC_01455",61.0078431657068,-0.226122422226421,0.819085067987799,-0.276067079066554,0.782496545546405,0.999717718053886
"SAOUHSC_01456",7.59666452875454,-3.62091695663832,2.27430350230309,-1.59209927477646,0.111362400036457,0.999717718053886
"SAOUHSC_01460",42.8950569089795,0.20795082960888,0.744294115106291,0.279393354573525,0.779942970396294,0.999717718053886
"SAOUHSC_01462",53.028417227399,0.366734563604914,0.917968787563791,0.399506572089663,0.689519982163755,0.999717718053886
"SAOUHSC_01463",84.7310954763583,-0.358460327762524,0.603857888645747,-0.593617032256434,0.552768286521036,0.999717718053886
"SAOUHSC_01464",15.1785173480232,-0.0507297482726967,1.10376046921561,-0.0459608308936341,0.963341469316771,0.999717718053886
"SAOUHSC_01466",609.401044966245,-0.923751495095564,0.477240024533962,-1.93561195123488,0.0529152455238007,0.999717718053886
"SAOUHSC_01467",2273.71870873706,-0.0669105279472161,0.480643396652306,-0.139210334341946,0.889283942398433,0.999717718053886
"SAOUHSC_01468",102.311941100374,0.734243048549378,0.730534819401543,1.00507604709502,0.314860232928792,0.999717718053886
"SAOUHSC_01469",130.302518790133,0.923266871747937,0.658717938000563,1.40161185613128,0.161031184605309,0.999717718053886
"SAOUHSC_01470",11.8094363793234,1.02615963521621,1.3502373490503,0.759984632285554,0.447263770900418,0.999717718053886
"SAOUHSC_01471",106.974705180178,0.369320370267363,0.634588045423217,0.581984443184802,0.560577159631537,0.999717718053886
"SAOUHSC_01472",236.417065181056,0.893212607775028,0.519265871976082,1.72014502777908,0.0854060825970532,0.999717718053886
"SAOUHSC_01473",31.9184256808527,0.240663940196998,0.96823715029799,0.248558878496792,0.803702020508959,0.999717718053886
"SAOUHSC_01474",62.7903991851281,0.673659045227605,0.632273082538904,1.06545583519468,0.286669701265469,0.999717718053886
"SAOUHSC_01475",40.9015380030679,0.107405364415696,0.740211735477218,0.145100866776249,0.884631233944169,0.999717718053886
"SAOUHSC_01478",28.2918975291027,-1.26495083068365,1.14058429106747,-1.109037570121,0.267413974771152,0.999717718053886
"SAOUHSC_01479",30.8062442323095,-0.450785987087432,0.865831216086904,-0.520639564284532,0.602617882512007,0.999717718053886
"SAOUHSC_01480",160.867100131282,-0.243846725491579,0.630303925065262,-0.386871659519384,0.698851223042172,0.999717718053886
"SAOUHSC_01482",152.944992627267,0.702321014864877,0.660526026782288,1.06327530844801,0.287657119202864,0.999717718053886
"SAOUHSC_01483",152.486588312073,1.04175628610875,0.631713023632745,1.64909737038188,0.0991276882870109,0.999717718053886
"SAOUHSC_01485",14.8094169755361,-0.250206850330096,0.901171313522569,-0.277646266115671,0.781283912663975,0.999717718053886
"SAOUHSC_01487",69.4125631350891,0.65015851526875,0.693123127932994,0.938013015389674,0.348237721450299,0.999717718053886
"SAOUHSC_01488",1.50286316794577,4.0111087400787,3.65297111263383,1.09804009295509,0.272186982543773,0.999717718053886
"SAOUHSC_01490",454.506667997426,-0.367758486368527,0.78075327477125,-0.471030347552848,0.637619063428211,0.999717718053886
"SAOUHSC_01491",210.205245681233,0.43463603503808,0.901721047873278,0.482007197306945,0.6298008334462,0.999717718053886
"SAOUHSC_01492",72.3874126858354,0.375817059121252,0.620179127567249,0.605981469572274,0.544527058272658,0.999717718053886
"SAOUHSC_01493",346.201725642951,-0.00870990057602627,0.559132421542505,-0.0155775273270648,0.987571434103586,0.999717718053886
"SAOUHSC_01496",10.4150061069041,-0.208382211329283,1.55964188911739,-0.133609011647673,0.893711757822717,0.999717718053886
"SAOUHSC_01497",60.5923365735569,-1.6376847654559,1.02478395289138,-1.59807807375911,0.110025602685257,0.999717718053886
"SAOUHSC_01499",68.0598292216736,-0.586290426083544,0.815002670007868,-0.719372399206844,0.471911498242026,0.999717718053886
"SAOUHSC_01500",2.81481437954822,-5.17830745601573,2.40310497062615,-2.15484030839755,0.0311743327692402,0.999717718053886
"SAOUHSC_01501",566.043066736072,0.0194867338419581,0.768735839975782,0.0253490637857758,0.979776539246214,0.999717718053886
"SAOUHSC_01502",46.0790493837097,0.893371032043526,0.972609662003716,0.918529875801412,0.35834152534675,0.999717718053886
"SAOUHSC_01503",21.3951571507838,-0.529820344839993,1.18126361575542,-0.448519989757893,0.653777962828091,0.999717718053886
"SAOUHSC_01504",5.18832398950756,-0.158139355609856,1.86085938439172,-0.0849818943528334,0.932275784845347,0.999717718053886
"SAOUHSC_01505",303.25141288795,-0.0105912138643089,0.619490614009699,-0.0170966494484178,0.986359511875592,0.999717718053886
"SAOUHSC_01507",2.31702674574907,-1.266484732737,2.94434775494905,-0.430141015309149,0.667093065929597,0.999717718053886
"SAOUHSC_01508",8.01328486243466,-1.08076666575454,1.20517132569051,-0.896774294837541,0.36983936704861,0.999717718053886
"SAOUHSC_01512",4.19957654181179,-0.149134437762874,2.21041630505979,-0.067468936698257,0.946208390582963,0.999717718053886
"SAOUHSC_01513",8.12724974430761,-4.64484822572492,2.21450976435379,-2.09746116295871,0.0359527716696307,0.999717718053886
"SAOUHSC_01515",1.12921549302852,0.030858541365754,3.63211516081206,0.0084960250431197,0.993221234341308,0.999717718053886
"SAOUHSC_01525",5.70292713981437,-6.18999870397205,2.70570674639515,-2.28775668768209,0.0221516944326732,0.999717718053886
"SAOUHSC_01547",7.42103898255465,-2.64863458974631,2.73485683818708,-0.96847284755939,0.332808273154819,0.999717718053886
"SAOUHSC_01558",7.97095791756281,-0.998734014608843,2.09871665573278,-0.475878443086034,0.634160980703819,0.999717718053886
"SAOUHSC_01560",9.15921478660121,-2.75169211609335,2.1420028541755,-1.28463513049451,0.19891981641535,0.999717718053886
"SAOUHSC_01573",4.31725577823501,-5.83386722666658,2.41016514919968,-2.42052592479141,0.0154980741587344,0.999717718053886
"SAOUHSC_01574",8.99645122660391,-4.1145115090362,1.90210753269336,-2.16313296610003,0.0305309542189678,0.999717718053886
"SAOUHSC_01575",118.610946421927,-0.154726823170074,1.27626741138986,-0.121233858820838,0.903505806436538,0.999717718053886
"SAOUHSC_01576",3.02790632549563,-2.6432670141956,2.76469164783161,-0.956080225535729,0.339031704418109,0.999717718053886
"SAOUHSC_01579",1.43014207134947,3.93933857224883,3.65410089334068,1.07805960679082,0.281007156325108,0.999717718053886
"SAOUHSC_01580",3.97705290749427,1.97000058519101,2.57122098703615,0.766173189750536,0.443573258592341,0.999717718053886
"SAOUHSC_01583",16.9698512788684,-3.29926216020722,1.8998128080742,-1.73662486439999,0.0824534077565329,0.999717718053886
"SAOUHSC_01584",8.25157050614932,-4.08108099476869,1.94929880851494,-2.09361488189583,0.0362943007870931,0.999717718053886
"SAOUHSC_01585",113.971291075975,0.397385029558319,0.579396156261879,0.685860659004281,0.492800980524243,0.999717718053886
"SAOUHSC_01586",218.217300960926,0.0567658237901569,0.463447298997503,0.122486038677858,0.902514102257152,0.999717718053886
"SAOUHSC_01587",5.07266252675285,-1.06378628280404,1.62869320838471,-0.653153262583485,0.51365747760992,0.999717718053886
"SAOUHSC_01588",12.1759350793379,0.25750892515804,1.20311922956272,0.214034418892659,0.830520216662858,0.999717718053886
"SAOUHSC_01589",25.2629876543592,-1.90412783811916,0.86678068307943,-2.19678157957366,0.0280360492492864,0.999717718053886
"SAOUHSC_01590",9.14935544402137,-0.528917891632783,1.1200896516346,-0.472210318933765,0.636776675023121,0.999717718053886
"SAOUHSC_01591",350.051434812391,-0.529659575519275,0.652503030754467,-0.811735042681484,0.416943682032576,0.999717718053886
"SAOUHSC_01592",137.409265463503,-0.0950638628342439,0.66527157990652,-0.142894820259121,0.886373249427365,0.999717718053886
"SAOUHSC_01593",4.24059892078736,3.03212854142707,2.16820315283298,1.39845223334598,0.161977307160203,0.999717718053886
"SAOUHSC_01594",118.61066675613,-0.469739311926624,0.60001138602916,-0.782883996644349,0.433695235986652,0.999717718053886
"SAOUHSC_01595",46.4212224945996,0.285471765643986,0.785633326442087,0.363365142536413,0.716332137051756,0.999717718053886
"SAOUHSC_01596",74.5278986723209,-0.266144382847954,1.11014124826673,-0.239739207297707,0.81053243809837,0.999717718053886
"SAOUHSC_01597",180.600292991133,0.241603199542893,0.800149948577041,0.301947403699209,0.762692158301152,0.999717718053886
"SAOUHSC_01598",17.2030945562561,-0.108191197639985,0.923498297326579,-0.117153651450345,0.906738294700871,0.999717718053886
"SAOUHSC_01599",788.066773544439,0.355115076540967,0.506223289022368,0.701498892369758,0.482991725622277,0.999717718053886
"SAOUHSC_01600",418.852562791928,-0.281432369320795,0.451708029096858,-0.623040440267331,0.533257947195343,0.999717718053886
"SAOUHSC_01601",36.5994555193705,-0.958132583868543,0.987789310982763,-0.969976667307006,0.332058122563274,0.999717718053886
"SAOUHSC_01602",3.79767050829335,-0.706650872524195,1.73218697307421,-0.407953000171835,0.68330818079714,0.999717718053886
"SAOUHSC_01603",6.99425932647731,0.0874588402091632,1.82807947209926,0.0478419245683727,0.961842223818807,0.999717718053886
"SAOUHSC_01604",135.211231625225,0.506298859899892,1.04407560454109,0.484925476371446,0.627729209930258,0.999717718053886
"SAOUHSC_01605",526.663394237099,-0.389517529416828,0.885586500584281,-0.439841313253801,0.66005204334555,0.999717718053886
"SAOUHSC_01606",187.977950452191,0.000228493156568718,0.645847744008206,0.000353787961154223,0.999717718053886,0.999717718053886
"SAOUHSC_01608",2.7237411068734,0.959082730425373,2.22998767439563,0.430084319046878,0.66713430633467,0.999717718053886
"SAOUHSC_01609",90.5360119454865,0.129155728422718,0.729732637407256,0.176990478158698,0.859515868833537,0.999717718053886
"SAOUHSC_01610",27.5481275378378,0.107050351298951,0.825964994978933,0.129606402147443,0.896877837794156,0.999717718053886
"SAOUHSC_01611",857.105866930352,-0.0222254212658566,0.812747465152946,-0.0273460357845276,0.97818373933616,0.999717718053886
"SAOUHSC_01612",972.305310944168,-0.050929077866142,0.662496886711406,-0.0768744410542831,0.938723430447532,0.999717718053886
"SAOUHSC_01613",353.109627364995,0.646037617225967,0.632768690692344,1.0209696319189,0.307268826730304,0.999717718053886
"SAOUHSC_01614",3996.5254966877,-0.335126320441453,0.664499352766208,-0.504329039669299,0.614030174001946,0.999717718053886
"SAOUHSC_01615",158.806565590145,0.270001304854675,0.500343115040246,0.539632297794199,0.589450638282193,0.999717718053886
"SAOUHSC_01617",11.3902444742475,1.51870872666727,1.58932804441425,0.955566556573908,0.339291264572295,0.999717718053886
"SAOUHSC_01618",55.7823098068605,-0.210684247670579,0.877250609311327,-0.240164264845565,0.810202915548273,0.999717718053886
"SAOUHSC_01619",6.68912946845984,-0.509663104327149,1.58872330004706,-0.320800421515849,0.748361639942186,0.999717718053886
"SAOUHSC_01620",151.140587897596,-0.0598215297706216,0.672016065881181,-0.0890180053838157,0.92906760069971,0.999717718053886
"SAOUHSC_01621",10.5621159182837,-0.617246691334674,1.42898159610919,-0.431948664010302,0.665778724599826,0.999717718053886
"SAOUHSC_01622",42.1946657094605,-0.0496598790894358,0.781844645803902,-0.0635163000168337,0.949355379914878,0.999717718053886
"SAOUHSC_01623",191.241767491858,0.112744238292697,0.574190553134592,0.196353349384119,0.844333607233779,0.999717718053886
"SAOUHSC_01624",28.5079946942845,0.341534523107248,0.777604866934041,0.439213458698965,0.660506873931779,0.999717718053886
"SAOUHSC_01625",8.78310669879504,-0.593242320539857,1.23013767747687,-0.482256849295646,0.629623496618725,0.999717718053886
"SAOUHSC_01626",20.4144468557112,0.161560843133591,1.08665499748445,0.148677219087563,0.881808337956517,0.999717718053886
"SAOUHSC_01627",3.68369193123721,-1.71325026071159,2.72914102440227,-0.627761718941153,0.530160047094776,0.999717718053886
"SAOUHSC_01629",60.5472332431168,0.0885154036034245,0.671713340326921,0.131775563010769,0.895161815861891,0.999717718053886
"SAOUHSC_01630",9.09517257873545,-0.216770372109777,1.66971764902124,-0.129824567786562,0.896705225124854,0.999717718053886
"SAOUHSC_01632",342.692818978982,-0.143030471418544,0.590982793580986,-0.242021380270428,0.80876359656343,0.999717718053886
"SAOUHSC_01633",325.815337931772,0.121010920149416,0.739149359257296,0.163716464925315,0.86995435530367,0.999717718053886
"SAOUHSC_01634",32.6117011104243,-0.0194297464817653,0.843574647660809,-0.02303263443922,0.981624241330911,0.999717718053886
"SAOUHSC_01635",12.8769527633461,-1.0681324184124,1.39699937916935,-0.764590474655405,0.444515442979463,0.999717718053886
"SAOUHSC_01643",3.58632620697647,-1.66476729542508,3.12057111498022,-0.533481607720271,0.593700239407907,0.999717718053886
"SAOUHSC_01644",27.1954374714412,0.129199628824173,0.859392662699881,0.150338296371157,0.8804977201841,0.999717718053886
"SAOUHSC_01645",145.912205343386,-0.466782543576385,0.706360923019557,-0.66082724619162,0.508723107579394,0.999717718053886
"SAOUHSC_01646",52.5510948123502,-0.163025454860511,0.662858030533675,-0.245943244783891,0.805726167234724,0.999717718053886
"SAOUHSC_01652",348.070264570227,-0.241537082185512,0.543198623659275,-0.444657021695656,0.656567632854992,0.999717718053886
"SAOUHSC_01653",194.013529760282,0.219065867689045,0.531346166708196,0.412284648718189,0.6801307991756,0.999717718053886
"SAOUHSC_01656",44.4728809669892,-2.02029448449801,0.902307590391022,-2.23903079838052,0.0251539122967446,0.999717718053886
"SAOUHSC_01657",17.8464327692997,-2.11826499295532,1.16668456799816,-1.81562784925657,0.0694274786081967,0.999717718053886
"SAOUHSC_01658",105.017217633643,-0.657133393619104,0.733199885217963,-0.89625408686985,0.370117074566917,0.999717718053886
"SAOUHSC_01659",41.2988468854381,0.363154802923144,0.915040541550666,0.396872910469876,0.691461181502523,0.999717718053886
"SAOUHSC_01660",57.5437209901725,-0.930321492777129,0.925105920228745,-1.00563781123257,0.314589828303953,0.999717718053886
"SAOUHSC_01661",45.4278119874978,0.0853869948407291,0.907322323139357,0.0941087777332404,0.925022747707016,0.999717718053886
"SAOUHSC_01662",3558.08928208727,-0.201391771818101,0.592772285799434,-0.339745593110004,0.734048123508728,0.999717718053886
"SAOUHSC_01663",1411.29523081759,-0.0153872144714106,0.533622785187651,-0.0288353775335879,0.976995885411553,0.999717718053886
"SAOUHSC_01664",139.543572624303,0.291366704398788,0.650949806319235,0.447602413535243,0.654440160991767,0.999717718053886
"SAOUHSC_01665",1.65050342547112,1.48097084957842,2.79063195833932,0.53069371801351,0.595631039952457,0.999717718053886
"SAOUHSC_01666",1047.18149305904,-0.585116974029611,0.641423087499843,-0.912216889963061,0.361654554487886,0.999717718053886
"SAOUHSC_01667",191.977308200942,0.789857194036755,0.510729906252515,1.54652622524563,0.121977531479405,0.999717718053886
"SAOUHSC_01668",550.121685639992,0.419875477130969,0.628465725665988,0.668096063132202,0.504072274691687,0.999717718053886
"SAOUHSC_01670",181.394553924618,0.813499730093804,0.68933623813867,1.18012036084219,0.237952347644731,0.999717718053886
"SAOUHSC_01671",144.250563369899,0.00646545261555075,0.664839480640858,0.00972483254050815,0.992240828560264,0.999717718053886
"SAOUHSC_01672",96.446954919365,0.646304025370686,0.682628085241011,0.946787920603208,0.343746858241048,0.999717718053886
"SAOUHSC_01673",261.658230643403,0.808785052853906,0.585428912684737,1.38152563928705,0.167117400046382,0.999717718053886
"SAOUHSC_01675",927.176778998791,0.379965397696049,0.903831087346296,0.420394256200736,0.674197463401272,0.999717718053886
"SAOUHSC_01676",15935.5264965369,-0.237862100819962,0.729243794885977,-0.326176379542802,0.744290911376388,0.999717718053886
"SAOUHSC_01677",3212.86906715148,-0.93569172893296,0.810878041548751,-1.15392411804101,0.248531280297983,0.999717718053886
"SAOUHSC_01678",86.1919830892197,-0.961213725317288,0.667122685173138,-1.44083501682727,0.149631298168574,0.999717718053886
"SAOUHSC_01679",155.85703094865,-0.219473065619974,0.642784806418868,-0.341440966600811,0.732771639135847,0.999717718053886
"SAOUHSC_01680",95.1620124052661,-0.0404483326262768,0.7644711421407,-0.052910215175699,0.957803445265446,0.999717718053886
"SAOUHSC_01681",278.719349999853,-0.940700858490972,0.786845989599433,-1.19553365070827,0.231878596879549,0.999717718053886
"SAOUHSC_01682",884.51013395719,-1.46815139135874,0.789305343816335,-1.86005505076166,0.0628777377351719,0.999717718053886
"SAOUHSC_01683",21724.0874271976,-0.853642093111629,0.799001238186953,-1.06838644586918,0.285346228507117,0.999717718053886
"SAOUHSC_01684",100.65206140803,-0.883247044164724,0.805375120290117,-1.09669025266953,0.27277681885455,0.999717718053886
"SAOUHSC_01685",1097.54224107897,-0.946704962827007,0.611296068426832,-1.54868485456376,0.121457496441986,0.999717718053886
"SAOUHSC_01686",7.79614476466919,0.498818232147153,1.93482926401676,0.257809948104461,0.796553586488881,0.999717718053886
"SAOUHSC_01688",46.4822225978032,-0.244805051424241,0.792989678870163,-0.308711522920494,0.757540977681961,0.999717718053886
"SAOUHSC_01689",1.66704607942192,4.15764853876349,3.52747974852279,1.17864561533049,0.238539319742999,0.999717718053886
"SAOUHSC_01690",1.17482342645032,2.30898157125891,3.08032657698071,0.749589861190023,0.453501759038446,0.999717718053886
"SAOUHSC_01691",18.8967682833209,-0.286842308684887,0.9556361420231,-0.300158497644968,0.764056260355726,0.999717718053886
"SAOUHSC_01692",21.7531692646817,0.0122680434568427,1.21771096292873,0.0100746760358769,0.991961707516018,0.999717718053886
"SAOUHSC_01694",299.110446760116,-0.407911793712876,0.597315884514928,-0.682907996066663,0.494664980967834,0.999717718053886
"SAOUHSC_01695",38.8881286498766,-0.337557044674918,0.906799973727534,-0.372250831996984,0.709706102610814,0.999717718053886
"SAOUHSC_01696",16.4930297231801,0.108713369096754,1.18869630152282,0.0914559664714047,0.927130293214096,0.999717718053886
"SAOUHSC_01697",17.014416887365,-0.375594418865267,0.931805517850331,-0.403082415450556,0.686887596271066,0.999717718053886
"SAOUHSC_01698",13.7895473844734,-0.523536031462721,0.976622456250766,-0.536067984216302,0.591911565937728,0.999717718053886
"SAOUHSC_01699",24.0770756214217,0.897308778935615,0.767637698513752,1.16892224114699,0.242434961682275,0.999717718053886
"SAOUHSC_01700",19.7401493992365,-0.0706893747736075,0.907114421718371,-0.0779277377595857,0.937885534955986,0.999717718053886
"SAOUHSC_01701",3.03003080655202,3.43781291461757,2.61809383573602,1.31309766964525,0.189150039019738,0.999717718053886
"SAOUHSC_01702",10.4999601398875,-0.866253305479867,1.51143331913544,-0.573133656981556,0.566554200070397,0.999717718053886
"SAOUHSC_01706",3.39829712172985,-0.339085400027978,1.94960563224404,-0.173925123327472,0.861924307977105,0.999717718053886
"SAOUHSC_01707",229.326452715998,-0.304224935213764,0.663188157016299,-0.458730952890474,0.646427383554267,0.999717718053886
"SAOUHSC_01708",17.1134862281018,-0.803992058420035,0.970468418170215,-0.828457725534165,0.407411326619608,0.999717718053886
"SAOUHSC_01709",46.4161926630874,-0.681069861053358,0.834684905348709,-0.815960438111463,0.414522763146181,0.999717718053886
"SAOUHSC_01710",2.68775127686733,0.498086925162924,2.14149429669651,0.232588490163751,0.81608096574718,0.999717718053886
"SAOUHSC_01711",24.2422580938677,0.497847160643528,1.09510638914649,0.454610771681776,0.649389283969207,0.999717718053886
"SAOUHSC_01712",15.3791595091022,-0.543718738923125,1.05201505705,-0.516835510365974,0.60527098898948,0.999717718053886
"SAOUHSC_01714",44.8961135620292,-0.294923591616271,0.952974551927175,-0.309476880594403,0.756958796164572,0.999717718053886
"SAOUHSC_01715",398.125997623039,0.317442736178354,0.499241310765753,0.635850297907938,0.524874000367634,0.999717718053886
"SAOUHSC_01716",259.026463315368,-0.121451336137369,0.588705541767786,-0.206302349002305,0.836554743763128,0.999717718053886
"SAOUHSC_01717",216.575849509312,0.790506515986601,0.702168339139516,1.12580769015496,0.260246928400139,0.999717718053886
"SAOUHSC_01718",4.52244882306012,-1.38636748548492,1.43501551311539,-0.966099301933775,0.333994493816677,0.999717718053886
"SAOUHSC_01719",37.1267828944568,0.0608207078808971,0.8844641930332,0.0687655965724483,0.945176203195935,0.999717718053886
"SAOUHSC_01720",947.224159137368,-0.131836317397584,0.641954362876603,-0.205367118009487,0.83728530875307,0.999717718053886
"SAOUHSC_01721",991.301650558428,-0.144866098154577,0.67297756937954,-0.215261406540099,0.829563517390916,0.999717718053886
"SAOUHSC_01722",180.772552419303,-0.0224630814123753,0.623271037950366,-0.0360406308726384,0.971249961233777,0.999717718053886
"SAOUHSC_01723",41.4554446397645,-0.795746029452972,0.733567090157303,-1.08476244385818,0.278026883222835,0.999717718053886
"SAOUHSC_01724",8.19851275009918,-1.99288582106689,1.70449780742932,-1.16919236409727,0.242326136976172,0.999717718053886
"SAOUHSC_01727",252.27450326061,0.620727439742928,0.571164818462403,1.08677463961094,0.277136418191364,0.999717718053886
"SAOUHSC_01728",256.865989309128,-0.0229972432099747,0.887616012169258,-0.025908999944437,0.979329921539916,0.999717718053886
"SAOUHSC_01730",1.7405596162334,1.52023778727636,3.6014959683714,0.422112866605211,0.672942636890563,0.999717718053886
"SAOUHSC_01734",360.939093782592,0.104670616955342,0.702978082675276,0.148895989128145,0.881635706147703,0.999717718053886
"SAOUHSC_01735",133.912122227895,-0.602372830019335,0.775954786325931,-0.776298878020343,0.437572535398336,0.999717718053886
"SAOUHSC_01736",8.9673402108737,-2.54874581215183,1.452482225625,-1.75475180844647,0.0793017699796128,0.999717718053886
"SAOUHSC_01737",114.12944362066,-0.236374176114626,0.658965384493447,-0.358704996767514,0.719815789955366,0.999717718053886
"SAOUHSC_01738",9.17625207847251,-1.17696269740115,1.66445270702432,-0.707116935455199,0.47949381241692,0.999717718053886
"SAOUHSC_01739",189.541635711838,0.46558415563735,0.593085382461223,0.785020453050519,0.432441576830196,0.999717718053886
"SAOUHSC_01741",963.698899079582,0.298180857604352,0.647010410557413,0.46085944327768,0.644899450806629,0.999717718053886
"SAOUHSC_01742",567.991614184721,0.407578166519389,0.655607202406717,0.621680428499229,0.534152023368756,0.999717718053886
"SAOUHSC_01743",5.99642552605398,0.226914612757988,2.09166735925908,0.108485037906968,0.91361094848576,0.999717718053886
"SAOUHSC_01744",44.108473206939,-0.00183703280254362,0.761753925228223,-0.00241158298198889,0.998075837036646,0.999717718053886
"SAOUHSC_01746",122.068141310042,0.220526275667273,0.560373368285987,0.393534539911837,0.693924718434084,0.999717718053886
"SAOUHSC_01748",277.870259935621,-0.149627821740236,0.598938589099766,-0.24982164192348,0.802725282471729,0.999717718053886
"SAOUHSC_01749",27.7947714626917,0.217185887225093,0.762897660810403,0.284685480611362,0.77588511535382,0.999717718053886
"SAOUHSC_01750",89.9611479127937,-0.252327965770353,0.793085262536799,-0.318159947851314,0.750363612376548,0.999717718053886
"SAOUHSC_01751",114.793819295262,-0.42013018858095,0.644929687631703,-0.651435647386219,0.514765305634982,0.999717718053886
"SAOUHSC_01752",32.7536294854078,-1.19814804359783,0.793310605273103,-1.51031391189503,0.130963343548461,0.999717718053886
"SAOUHSC_01753",87.6480375609847,0.299840207246192,0.660699665846076,0.453822247453726,0.649956769606728,0.999717718053886
"SAOUHSC_01755",97.9761753403472,0.232656303171573,0.609225930348533,0.381888379305313,0.702544160194185,0.999717718053886
"SAOUHSC_01756",169.768765435124,0.0118100768846415,0.505182391257344,0.0233778474646504,0.981348875339062,0.999717718053886
"SAOUHSC_01757",100.681099395313,0.193416311433487,0.552956909436151,0.349785504318434,0.726499678558077,0.999717718053886
