"","fm_1","fm_2","fm_3","fm_4","m_1","m_2","m_3"
"SAOUHSC_01513",14.0907577542008,0,41.4297435534601,0,0,0,1.37024690249239
"SAOUHSC_01515",0,0,4.47889119496865,0,0,0,3.42561725623097
"SAOUHSC_01525",0,30.9627075887633,8.95778238993731,0,0,0,0
"SAOUHSC_01547",0,46.4440613831449,0,0,5.50321149473768,0,0
"SAOUHSC_01558",29.9428602276767,10.3209025295877,0,0,0,14.847819214429,0.685123451246195
"SAOUHSC_01560",42.2722732626024,0,15.6761191823903,0,0,0,6.16611106121575
"SAOUHSC_01561",41.6851583561774,0,2.23944559748433,0,0,0,2.74049380498478
"SAOUHSC_01573",8.8067235963755,0,19.0352875786168,2.37877927265279,0,0,0
"SAOUHSC_01574",12.9165279413507,0,42.5494663522022,4.75755854530559,2.75160574736884,0,0
"SAOUHSC_01575",186.115425336736,0,67.1833679245298,242.635485810585,122.905056715808,2.47463653573817,208.962652630089
"SAOUHSC_01576",5.2840341578253,0,13.436673584906,0,0,2.47463653573817,0
"SAOUHSC_01579",0,0,0,0,0,2.47463653573817,7.53635796370814
"SAOUHSC_01580",0,7.74067689719081,0,0,0,7.4239096072145,12.6747838480546
"SAOUHSC_01583",0,54.1847382803357,55.9861399371082,0,3.66880766315845,4.94927307147633,0
"SAOUHSC_01584",2.34845962570013,30.9627075887633,22.3944559748433,0,0,0,2.05537035373859
"SAOUHSC_01585",156.759680015484,59.3451895451296,88.4581011006309,95.1511709061117,106.395422231595,154.664783483635,137.024690249239
"SAOUHSC_01586",247.762490511364,203.837824959358,222.824836949691,183.166003994265,230.217680863193,227.666561287911,212.045708160697
"SAOUHSC_01587",3.5226894385502,10.3209025295877,12.3169507861638,0,5.50321149473768,2.47463653573817,1.37024690249239
"SAOUHSC_01588",8.21960868995047,25.8022563239694,8.95778238993731,2.37877927265279,3.66880766315845,29.695638428858,6.50867278683885
"SAOUHSC_01589",27.0072856955515,67.0858664423204,41.4297435534601,11.893896363264,9.17201915789613,12.3731826786908,7.87891968933124
"SAOUHSC_01590",8.21960868995047,10.3209025295877,19.0352875786168,4.75755854530559,3.66880766315845,7.4239096072145,10.619413494316
"SAOUHSC_01591",715.105956025691,487.662644523021,248.57846132076,160.567600904064,213.70804637898,405.840391861059,218.896942673159
"SAOUHSC_01592",236.607307289289,149.653086679022,103.014497484279,74.931547088563,72.4589513473794,219.005333412828,106.19413494316
"SAOUHSC_01593",3.5226894385502,0,0,0,1.83440383157923,22.2717288216435,2.05537035373859
"SAOUHSC_01594",116.248751472157,139.332184149435,124.28923066038,158.188821631411,147.669508442128,98.9854614295266,45.560709507872
"SAOUHSC_01595",35.226894385502,67.0858664423204,13.436673584906,54.7119232710142,85.299778168434,38.3568663039416,30.8305553060788
"SAOUHSC_01596",72.2151334902791,165.134440473404,0,84.4466641791741,99.0578069052782,59.391276857716,41.4499688003948
"SAOUHSC_01597",149.127186231959,294.145722093251,33.5916839622649,193.870510721203,352.205535663211,174.461875769541,66.799536496504
"SAOUHSC_01598",12.9165279413507,25.8022563239694,26.8733471698119,5.94694818163198,11.0064229894754,17.3224557501672,20.5537035373858
"SAOUHSC_01599",568.327229419432,763.746787189493,1042.46192562895,441.263555077093,852.99778168434,1002.22779697396,845.442338837805
"SAOUHSC_01600",484.956912707078,536.686931538563,418.776326729569,373.468345806488,345.785122252684,358.822297682034,413.472002827079
"SAOUHSC_01601",46.9691925140027,20.6418050591755,100.775051886795,16.6514549085695,3.66880766315845,22.2717288216435,45.2181477822489
"SAOUHSC_01602",2.34845962570013,0,13.436673584906,2.37877927265279,1.83440383157923,2.47463653573817,4.11074070747717
"SAOUHSC_01603",0,2.58022563239694,24.6339015723276,0,7.3376153263169,6.18659133934541,8.22148141495434
"SAOUHSC_01604",31.7042049469518,61.9254151775265,257.536243710698,107.045067269376,358.625949073739,4.94927307147633,124.692468126807
"SAOUHSC_01605",180.244276272485,469.601065096243,1586.64720581765,108.234456905702,163.261941010551,466.468986986644,712.18582757042
"SAOUHSC_01606",112.726062033606,92.8881227662898,246.339015723276,299.726188354252,240.306901936878,103.934734501003,219.924627850029
"SAOUHSC_01608",2.93557453212517,2.58022563239694,0,2.37877927265279,0,1.23731826786908,9.93429004306983
"SAOUHSC_01609",41.6851583561774,180.615794267786,91.8172694968574,35.6816890897919,69.7073456000106,126.206463322646,88.038363485136
"SAOUHSC_01610",55.1888012039532,20.6418050591755,15.6761191823903,14.2726756359168,28.433259389478,34.6449115003343,23.9793207936168
"SAOUHSC_01611",877.736785105425,1695.20824048479,219.465668553464,658.921858524824,753.939974779062,1612.22570303341,182.242838031488
"SAOUHSC_01612",1019.23147755386,1522.33312311419,333.677394025165,1072.82945196641,1123.57234684228,1335.06641103074,399.426972076532
"SAOUHSC_01613",419.200043187474,319.94797841722,150.04285503145,248.582433992217,246.727315347406,303.142975627925,784.12378995127
"SAOUHSC_01614",5126.10024799697,5428.79473056316,2231.60753789313,4757.55854530559,4792.38001000073,4735.21701113498,904.020393919354
"SAOUHSC_01615",167.327748331135,162.554214841007,126.528676257864,127.264691086924,218.294055957928,165.800647894457,143.875924761701
"SAOUHSC_01617",5.87114906425034,0,0,19.0302341812223,42.1912881263222,9.89854614295266,2.74049380498478
"SAOUHSC_01618",16.4392173799009,51.6045126479388,143.324518238997,26.1665719991807,37.6052785473741,29.695638428858,85.6404314057744
"SAOUHSC_01619",0,12.9011281619847,15.6761191823903,2.37877927265279,8.25481724210651,2.47463653573817,5.13842588434646
"SAOUHSC_01620",110.377602407906,330.268880946808,64.9439223270455,111.802625814681,147.669508442128,133.630372929861,159.29120241474
"SAOUHSC_01621",11.7422981285007,36.1231588535571,0,2.37877927265279,8.25481724210651,6.18659133934541,9.24916659182363
"SAOUHSC_01622",32.8784347598019,67.0858664423204,11.1972279874216,60.6588714526462,42.1912881263222,49.4927307147633,31.8582404829481
"SAOUHSC_01623",164.392173799009,147.072861046625,123.169507861638,304.483746899557,259.56814216846,138.579646001337,201.426294666381
"SAOUHSC_01624",16.4392173799009,15.4813537943816,22.3944559748433,47.5755854530559,34.8536728000053,37.1195480360725,25.6921294217323
"SAOUHSC_01625",2.34845962570013,20.6418050591755,6.71833679245298,11.893896363264,11.923624905265,2.47463653573817,5.48098760996956
"SAOUHSC_01626",11.7422981285007,41.283610118351,15.6761191823903,9.51511709061117,40.356884294743,22.2717288216435,2.05537035373859
"SAOUHSC_01627",0,5.16045126479387,15.6761191823903,0,0,4.94927307147633,0
"SAOUHSC_01629",76.9120527416794,82.567220236702,33.5916839622649,42.8180269077503,88.0513839158028,61.8659133934541,38.0243515441638
"SAOUHSC_01630",28.7686304148266,0,0,9.51511709061117,17.4268364000026,2.47463653573817,5.48098760996956
"SAOUHSC_01632",336.416841381544,131.591507252244,539.706388993723,419.854541623218,309.097045621099,293.244429484973,368.938978496076
"SAOUHSC_01633",319.390509095218,51.6045126479388,371.747969182398,512.626933256677,407.237650610588,180.648467108886,437.451323620695
"SAOUHSC_01634",46.9691925140027,10.3209025295877,49.2678031446552,23.7877927265279,55.9493168631664,17.3224557501672,24.664444244863
"SAOUHSC_01635",3.5226894385502,0,17.9155647798746,45.1968061804031,4.58600957894806,2.47463653573817,16.4429628299087
"SAOUHSC_01643",0,0,20.1550103773589,0,0,4.94927307147633,0
"SAOUHSC_01644",24.6588260698514,51.6045126479388,22.3944559748433,7.13633781795838,22.0128459789507,23.5090470895126,39.0520367210331
"SAOUHSC_01645",209.600021593737,190.936696797373,206.028994968558,54.7119232710142,125.656662463177,186.835058448231,47.6160798616106
"SAOUHSC_01646",62.2341800810536,51.6045126479388,72.7819819182406,33.3029098171391,74.2933551789586,38.3568663039416,35.283857739179
"SAOUHSC_01652",504.331704619104,330.268880946808,266.494026100635,390.119800715058,260.48534408425,210.344105537744,474.44798998799
"SAOUHSC_01653",167.327748331135,165.134440473404,116.451171069185,275.938395627724,212.79084446319,225.191924752173,195.260183605166
"SAOUHSC_01656",21.1361366313012,123.850830355053,96.2961606918261,21.4090134538751,25.6816536421092,16.0851374822981,6.85123451246195
"SAOUHSC_01657",11.7422981285007,46.4440613831449,45.9086347484287,2.37877927265279,1.83440383157923,11.1358644108217,5.48098760996956
"SAOUHSC_01658",122.119900536407,118.690379090259,226.184005345917,30.9241305444863,49.5289034526391,108.884007572479,78.7891968933124
"SAOUHSC_01659",15.2649875670509,51.6045126479388,69.4228135220142,11.893896363264,16.509634484213,34.6449115003343,89.7511721132515
"SAOUHSC_01660",71.0409036774291,129.011281619847,85.0989327044044,4.75755854530559,37.6052785473741,19.7970922859053,55.4949995509418
"SAOUHSC_01661",84.5445465252048,36.1231588535571,51.5072487421395,4.75755854530559,36.6880766315845,29.695638428858,74.6784561858352
"SAOUHSC_01662",5124.92601818412,6058.36978486801,2255.12171666672,1636.60013958512,3545.90260644264,3012.86998226122,3272.83472660307
"SAOUHSC_01663",1528.26010142436,2175.13020811062,1257.44870298745,711.255002523185,1581.25610282129,1380.8471869419,1244.86931091434
"SAOUHSC_01664",82.1960868995047,134.171732884641,192.592321383652,101.098119087744,62.3697302736937,170.749920965933,233.627096874952
"SAOUHSC_01665",1.17422981285007,0,0,2.37877927265279,1.83440383157923,0,6.16611106121575
"SAOUHSC_01666",1394.39790275945,1068.21341181233,2100.5999704403,323.51398108078,833.736541452758,799.307601043427,810.501042824249
"SAOUHSC_01667",194.922148933111,159.97398920861,120.930062264154,109.423846542028,248.561719178985,214.056060341351,295.973330938356
"SAOUHSC_01668",515.48688784118,642.476182466837,594.572806132089,170.082717994675,349.453929915842,925.514064366074,653.265210763247
"SAOUHSC_01670",192.573689307411,232.220306915724,57.1058627358503,66.6058196342782,175.185565915816,360.059615949903,186.011017013342
"SAOUHSC_01671",122.707015442832,299.306173358045,95.1764378930839,60.6588714526462,145.835104610548,133.630372929861,152.439967902278
"SAOUHSC_01672",74.5635931159793,136.751958517038,54.866417138366,46.3861958167295,64.2041341052729,98.9854614295266,199.370924312643
"SAOUHSC_01673",300.015717183192,268.343465769282,111.972279874216,111.802625814681,317.351862863206,331.601295788914,390.520367210331
"SAOUHSC_01675",30.5299751341017,1186.90379090259,1343.6673584906,724.338288522775,498.957842189549,1390.74573308485,1315.09446466707
"SAOUHSC_01676",3187.44682698151,21467.4772615425,10796.3672254719,32733.1921813388,9536.1483184646,18961.9024550937,14866.1512068656
"SAOUHSC_01677",425.658307158149,6994.9916894281,6258.13072216995,2477.49861246788,1094.22188553701,2948.52943233202,2291.05282096728
"SAOUHSC_01678",40.5109285433273,180.615794267786,129.887844654091,85.6360538155005,53.1977111157975,53.2046855183706,60.2908637096652
"SAOUHSC_01679",217.232515377262,134.171732884641,192.592321383652,120.128353268966,120.153450968439,59.391276857716,247.329565899876
"SAOUHSC_01680",62.2341800810536,170.294891738198,94.0567150943417,60.6588714526462,41.2740862105326,45.7807759111561,191.834566348935
"SAOUHSC_01681",811.392800679396,247.701660710106,78.3805959119515,265.233888900786,240.306901936878,79.1883691436213,228.831232716229
"SAOUHSC_01682",2417.73918465829,1346.8777801112,183.634538993715,922.966357789284,687.901436842209,190.547013251839,441.904626053796
"SAOUHSC_01683",64626.0862098291,12462.4898044772,5196.63350896238,25180.5679906661,16799.4702896025,6858.45515879833,20944.9090280474
"SAOUHSC_01684",297.667257557492,92.8881227662898,41.4297435534601,68.984598906931,54.1149130315871,37.1195480360725,112.360246004376
"SAOUHSC_01685",1687.95535597197,2069.34095718234,1004.39135047172,770.724484339505,675.060610021155,345.211796735474,1130.1111328306
"SAOUHSC_01686",8.21960868995047,0,17.9155647798746,0,0,22.2717288216435,6.16611106121575
"SAOUHSC_01687",11.1551832220756,5.16045126479387,7.83805959119515,39.2498579987711,40.356884294743,76.7137326078831,106.879258394406
"SAOUHSC_01688",51.666111765403,36.1231588535571,71.6622591194985,40.4392476350975,25.6816536421092,14.847819214429,84.9553079545282
"SAOUHSC_01689",0,0,0,0,5.50321149473768,0,6.16611106121575
"SAOUHSC_01690",1.17422981285007,0,0,0,1.83440383157923,2.47463653573817,2.74049380498478
"SAOUHSC_01691",7.0453788771004,20.6418050591755,44.7889119496865,9.51511709061117,19.2612402315819,17.3224557501672,13.7024690249239
"SAOUHSC_01692",14.0907577542008,25.8022563239694,47.0283575471709,0,36.6880766315845,7.4239096072145,21.238826988632
"SAOUHSC_01693",21.1361366313012,15.4813537943816,266.494026100635,4.75755854530559,23.8472498105299,4.94927307147633,18.4983331836473
"SAOUHSC_01694",415.677353748924,495.403321420212,210.507886163527,216.468913811404,390.728016126375,193.021649787577,171.965986262795
"SAOUHSC_01695",65.1697546131787,72.2463177071143,8.95778238993731,24.9771823628543,55.9493168631664,12.3731826786908,32.5433639341943
"SAOUHSC_01696",44.6207328883025,0,11.1972279874216,7.13633781795838,20.1784421473715,14.847819214429,17.470648006778
"SAOUHSC_01697",22.8974813505763,10.3209025295877,33.5916839622649,8.32572745428477,9.17201915789613,17.3224557501672,17.470648006778
"SAOUHSC_01698",11.1551832220756,10.3209025295877,31.3522383647806,10.7045067269376,7.3376153263169,9.89854614295266,15.7578393786625
"SAOUHSC_01699",12.9165279413507,15.4813537943816,17.9155647798746,23.7877927265279,37.6052785473741,39.5941845718106,21.238826988632
"SAOUHSC_01700",17.613447192751,5.16045126479387,31.3522383647806,26.1665719991807,11.923624905265,18.5597740180362,27.4049380498478
"SAOUHSC_01701",1.7613447192751,0,0,0,9.17201915789613,0,10.2768517686929
"SAOUHSC_01702",1.7613447192751,36.1231588535571,14.5563963836481,0,1.83440383157923,12.3731826786908,6.85123451246195
"SAOUHSC_01705",0,25.8022563239694,22.3944559748433,3.56816890897919,0,0,0
"SAOUHSC_01706",3.5226894385502,0,8.95778238993731,2.37877927265279,5.50321149473768,0,3.42561725623097
"SAOUHSC_01707",421.548502813174,98.0485740310836,265.374303301893,211.711355266099,249.478921094775,263.548791056115,95.5747214488442
"SAOUHSC_01708",22.8974813505763,10.3209025295877,33.5916839622649,16.6514549085695,23.8472498105299,4.94927307147633,7.53635796370814
"SAOUHSC_01709",89.8285806830301,10.3209025295877,35.8311295597492,84.4466641791741,51.3633072842183,28.4583201609889,24.664444244863
"SAOUHSC_01710",6.45826397067537,0,0,2.37877927265279,0.917201915789613,4.94927307147633,4.11074070747717
"SAOUHSC_01711",50.4918819525529,0,22.3944559748433,8.32572745428477,33.0192689684261,32.1702749645961,23.2941973423706
"SAOUHSC_01712",18.7876770056011,20.6418050591755,26.8733471698119,4.75755854530559,2.75160574736884,19.7970922859053,14.045030750547
"SAOUHSC_01714",18.7876770056011,74.8265433395112,97.4158834905682,4.75755854530559,30.2676632210572,33.4075932324652,54.8098760996956
"SAOUHSC_01715",421.548502813174,392.194296124335,339.276008018876,287.832291990988,284.33259389478,506.063171558455,555.635118960664
"SAOUHSC_01716",428.593881690274,245.121435077709,250.817906918245,147.484314904473,176.102767831606,365.008889021379,200.056047763889
"SAOUHSC_01717",235.433077476438,242.541209445312,144.444241037739,38.0604683624447,168.765152505289,357.584979414165,329.201818323797
"SAOUHSC_01718",5.87114906425034,5.16045126479387,11.1972279874216,2.37877927265279,1.83440383157923,2.47463653573817,2.74049380498478
"SAOUHSC_01719",59.8857204553534,54.1847382803357,8.95778238993731,22.5984030902015,53.1977111157975,47.0180941790251,14.045030750547
"SAOUHSC_01720",823.722213714322,1124.97837572506,667.354788050329,1320.2224963223,1756.44166873711,533.284173451575,404.565397960878
"SAOUHSC_01721",840.748546000648,1086.27499123911,613.608093710706,1593.78211267737,1871.09190821081,534.521491719444,399.084410350909
"SAOUHSC_01722",250.698065043489,59.3451895451296,213.867054559753,202.196238175487,150.421114189496,228.90387955578,159.976325865987
"SAOUHSC_01723",40.5109285433273,67.0858664423204,69.4228135220142,26.1665719991807,14.6752306526338,34.6449115003343,37.6817898185407
"SAOUHSC_01724",4.10980434497523,15.4813537943816,29.1127927672963,0,1.83440383157923,0,6.85123451246195
"SAOUHSC_01727",333.481266849419,118.690379090259,134.36673584906,231.930979083647,275.160574736884,304.380293895794,367.911293319207
"SAOUHSC_01728",507.267279151229,149.653086679022,24.6339015723276,352.059332352613,491.620226863232,148.47819214429,124.349906401184
"SAOUHSC_01730",3.5226894385502,0,0,0,0,8.66122787508358,0
"SAOUHSC_01734",363.424127077096,196.097148062167,125.408953459122,713.633781795838,372.383977810583,207.869469002006,547.756199271333
"SAOUHSC_01735",147.365841512683,371.552491065159,55.9861399371082,53.5225336346878,97.2234030736989,133.630372929861,78.1040734420662
"SAOUHSC_01736",12.3294130349257,33.5429332211602,8.95778238993731,1.1893896363264,3.66880766315845,0,3.08305553060788
"SAOUHSC_01737",130.339509226357,56.7649639127326,191.47259858491,109.423846542028,64.2041341052729,79.1883691436213,167.512683829695
"SAOUHSC_01738",11.7422981285007,25.8022563239694,11.1972279874216,0,0,2.47463653573817,13.0173455736777
"SAOUHSC_01739",142.668922261283,273.503917034075,132.127290251575,105.855677633049,202.701623389504,147.240873876421,322.693145536958
"SAOUHSC_01741",1178.33961719504,1354.61845700839,235.141787735854,742.179133067671,1400.56732541074,893.343789401478,941.702183737895
"SAOUHSC_01742",431.5294562224,725.04340270354,125.408953459122,712.444392159511,707.162677073791,503.588535022717,770.763882651969
"SAOUHSC_01743",2.34845962570013,20.6418050591755,0,0,7.3376153263169,0,11.6470986711853
"SAOUHSC_01744",29.3557453212517,61.9254151775265,71.6622591194985,14.2726756359168,34.8536728000053,47.0180941790251,49.6714502153491
"SAOUHSC_01746",106.854912969356,103.209025295878,152.282300628934,92.7723916334589,122.905056715808,188.072376716101,88.3809252107591
"SAOUHSC_01748",283.576499803291,485.082418890624,173.557033805035,218.847693084057,290.753007305307,347.686433271212,145.588733389816
"SAOUHSC_01749",23.4845962570013,15.4813537943816,35.8311295597492,28.5453512718335,17.4268364000026,43.3061393754179,30.4879935804557
"SAOUHSC_01750",71.6280185838541,36.1231588535571,232.90234213837,45.1968061804031,44.0256919579014,103.934734501003,95.9172831744673
"SAOUHSC_01751",58.7114906425034,178.035568635389,191.47259858491,88.0148330881533,72.4589513473794,85.3749604829667,129.488332285531
"SAOUHSC_01752",18.7876770056011,41.283610118351,58.2255855345925,54.7119232710142,30.2676632210572,9.89854614295266,16.1004011042856
"SAOUHSC_01753",91.0028104958802,28.3824819563663,75.021427515725,123.696522177945,77.9621628421171,86.6122787508358,130.858579188023
"SAOUHSC_01755",127.403934694232,69.6660920747173,50.3875259433974,116.560184359987,77.9621628421171,108.884007572479,134.9693198955
"SAOUHSC_01756",169.676207956835,170.294891738198,157.880914622645,179.597835085286,172.433960168447,117.545235447563,220.952313026898
"SAOUHSC_01757",82.1960868995047,98.0485740310836,75.021427515725,124.885911814272,88.9685858315924,92.7988700901812,142.848239584832
"SAOUHSC_01758",207.838676874462,214.158727488946,186.993707389941,72.5527678159102,33.0192689684261,116.307917179694,40.0797218979024
"SAOUHSC_01759",105.093568250081,126.43105598745,61.584753930819,30.9241305444863,23.8472498105299,68.0525047327995,52.0693822947108
"SAOUHSC_01760",36.4011241983521,30.9627075887633,125.408953459122,2.37877927265279,2.75160574736884,13.6105009465599,32.2008022085712
"SAOUHSC_01761",55.1888012039532,64.5056408099234,235.141787735854,2.37877927265279,1.83440383157923,39.5941845718106,34.9412960135559
"SAOUHSC_01761a",0,49.0242870155418,3.35916839622649,0,0,0,4.11074070747717
"SAOUHSC_01762",8.21960868995047,7.74067689719081,10.0775051886795,0,0,0,1.02768517686929
"SAOUHSC_01763",4.69691925140027,0,6.71833679245298,0,3.66880766315845,14.847819214429,4.45330243310027
"SAOUHSC_01764",1.17422981285007,0,0,0,1.83440383157923,8.66122787508358,0
"SAOUHSC_01766",89.2414657766051,307.046850255236,163.479528616356,126.075301450598,203.618825305294,343.974478467605,51.0416971178415
"SAOUHSC_01767",159.108139641184,389.614070491938,197.071212578621,415.096983077912,258.650940252671,485.02876100468,138.052375426108
"SAOUHSC_01768",25.2459409762764,18.0615794267786,2.23944559748433,8.32572745428477,25.6816536421092,21.0344105537744,32.5433639341943
"SAOUHSC_01769",112.138947127181,180.615794267786,718.862036792469,667.247585979108,360.460352905318,536.996128255182,0
"SAOUHSC_01770",13.5036428477758,25.8022563239694,51.5072487421395,261.665719991807,98.1406049894886,113.833280643956,0
"SAOUHSC_01771",530.75187540823,624.414603040059,591.213637735862,719.58072997747,412.740862105326,638.456226220447,715.954006552274
"SAOUHSC_01772",249.523835230639,92.8881227662898,232.90234213837,135.590418541209,76.1277590105378,117.545235447563,75.7061413627045
"SAOUHSC_01773",11.7422981285007,15.4813537943816,12.3169507861638,0,3.66880766315845,9.89854614295266,2.74049380498478
"SAOUHSC_01774",46.3820776075776,36.1231588535571,58.2255855345925,42.8180269077503,29.3504613052676,39.5941845718106,55.1524378253187
"SAOUHSC_01775",15.8521024734759,12.9011281619847,57.1058627358503,23.7877927265279,36.6880766315845,48.2554124468942,27.0623763242247
"SAOUHSC_01776",617.05776665271,590.871669818899,684.150630031462,782.618380702769,696.156254084316,892.106471133609,1156.8309474292
"SAOUHSC_01777",15.2649875670509,69.6660920747173,5.59861399371082,23.7877927265279,7.3376153263169,0,28.090061501094
"SAOUHSC_01778",337.003956287969,309.627075887633,259.775689308182,466.240737439947,405.403246779009,418.21357453975,274.734503949724
"SAOUHSC_01779",37.5753540112021,25.8022563239694,96.2961606918261,38.0604683624447,12.8408268210546,14.847819214429,83.5850610520358
"SAOUHSC_01781",2.34845962570013,0,8.95778238993731,0,3.66880766315845,0,0
"SAOUHSC_01783",0.587114906425034,0,11.1972279874216,9.51511709061117,0.917201915789613,3.71195480360725,2.39793207936168
"SAOUHSC_01784",7.0453788771004,0,31.3522383647806,11.893896363264,3.66880766315845,14.847819214429,5.48098760996956
"SAOUHSC_01785",10.5680683156506,0,6.71833679245298,0,0,0,2.05537035373859
"SAOUHSC_01786",64.5826397067537,15.4813537943816,13.436673584906,33.3029098171391,36.6880766315845,34.6449115003343,19.8685800861397
"SAOUHSC_01787",43.4465030754525,144.492635414229,107.493388679248,88.0148330881533,71.5417494315898,136.105009465599,141.820554407962
"SAOUHSC_01788",476.737304017127,361.231588535571,517.31193301888,1460.57047340881,446.677332989541,1599.85252035472,1255.83128613428
"SAOUHSC_01789",15.8521024734759,30.9627075887633,2.23944559748433,33.3029098171391,36.6880766315845,18.5597740180362,18.1557714580242
"SAOUHSC_01791",93.9383850280054,144.492635414229,11.1972279874216,107.045067269376,141.2490950316,77.9510508757522,108.934628748145
"SAOUHSC_01792",162.630829079734,252.8621119749,229.543173742144,128.454080723251,219.211257873717,205.394832466268,194.917621879542
"SAOUHSC_01793",8.21960868995047,15.4813537943816,64.9439223270455,9.51511709061117,33.0192689684261,14.847819214429,303.509688902064
"SAOUHSC_01794",493.176521397028,1006.28799663481,1453.40019276733,323.51398108078,594.346841431669,756.001461668009,495.001693525376
"SAOUHSC_01795",19.9619068184511,25.8022563239694,0,14.2726756359168,18.3440383157923,9.89854614295266,39.3945984466562
"SAOUHSC_01796",48.7305372332778,7.74067689719081,0,21.4090134538751,6.42041341052729,34.6449115003343,44.8755860566258
"SAOUHSC_01797",265.96305261054,242.541209445312,138.845627044028,245.014265083238,229.300478947403,339.025205396129,434.368268090088
"SAOUHSC_01798",5.87114906425034,41.283610118351,20.1550103773589,2.37877927265279,1.83440383157923,4.94927307147633,60.2908637096652
"SAOUHSC_01799",255.39498429489,345.75023474119,273.212362893088,199.817458902835,365.046362484266,618.659133934541,251.440306607354
"SAOUHSC_01800",0,0,26.8733471698119,0,11.0064229894754,16.0851374822981,18.8408949092704
"SAOUHSC_01801",3429.33816842862,2931.13631840292,4633.41294119507,2182.52998265894,2355.37451974773,4490.2279940969,3445.82839804274
"SAOUHSC_01802",1839.43100182963,1847.44155279621,2372.69261053464,1342.8208994125,1338.19759513704,1808.9593076246,1635.04711639904
"SAOUHSC_01803",334.068381755844,407.675649918716,159.000637421387,390.119800715058,414.575265936905,623.608407006018,364.485676062976
"SAOUHSC_01806",1770.15144287148,1186.90379090259,1416.44934040884,2789.1186971854,2036.18825305294,1671.61697989113,1041.38764589422
"SAOUHSC_01807",196.096378745961,157.393763576213,180.275370597488,258.097551082828,192.612402315819,256.1248814489,138.052375426108
"SAOUHSC_01808",299.428602276767,149.653086679022,73.9017047169828,107.045067269376,151.338316105286,107.64668930461,71.9379623808505
"SAOUHSC_01809",99.2224191858307,188.356471164976,352.712681603782,57.090702543667,97.2234030736989,97.7481431616575,89.0660486620053
"SAOUHSC_01810",189.050999868861,139.332184149435,171.317588207551,118.93896363264,110.064229894754,138.579646001337,132.228826090516
"SAOUHSC_01811",1406.72731579438,3088.53008197913,2238.32587468558,1137.05649232803,2116.90202164243,1815.14589896394,1320.57545227704
"SAOUHSC_01812",315.280704750243,441.218583139876,464.684961477998,173.650886903654,244.892911515827,148.47819214429,304.879935804557
"SAOUHSC_01813",117.422981285007,131.591507252244,82.8594871069201,105.855677633049,131.159873957915,108.884007572479,292.205151956502
"SAOUHSC_01814",131.513739039208,149.653086679022,156.761191823903,149.863094177126,205.453229136873,79.1883691436213,127.090400206169
"SAOUHSC_01815",36.4011241983521,82.567220236702,13.436673584906,61.8482610889726,45.8600957894806,40.8315028396797,63.0313575146499
"SAOUHSC_01816",57.5372608296533,41.283610118351,43.6691891509444,42.8180269077503,69.7073456000106,30.9329566967271,30.1454318548326
"SAOUHSC_01817",1.7613447192751,0,0,0,7.3376153263169,0,10.619413494316
"SAOUHSC_01818",851.316614316299,1021.76935042919,629.284212893096,707.686833614206,966.730819242252,773.323917418177,562.828915198749
"SAOUHSC_01819",4605.91644090439,2069.34095718234,2143.1494367925,6533.3172723409,3635.78839419002,2019.30341316234,1239.04576157874
"SAOUHSC_01820",1649.20577214792,2149.32795178665,1025.66608364782,1163.22306432722,2290.25318372666,2785.20342097331,1403.47538987783
"SAOUHSC_01821",133.275083758483,670.858664423204,398.62131635221,65.4164299979518,255.899334505302,434.298712022048,167.170122104072
"SAOUHSC_01822",218.993860096538,219.31917875374,76.1411503144671,153.431263086105,254.982132589512,133.630372929861,121.951974321823
"SAOUHSC_01823",69.866673864579,18.0615794267786,232.90234213837,51.143754362035,100.892210736857,81.6630056793595,56.180123002188
"SAOUHSC_01824",23.4845962570013,0,26.8733471698119,14.2726756359168,1.83440383157923,14.847819214429,49.328888489726
"SAOUHSC_01825",0,0,6.71833679245298,0,5.50321149473768,7.4239096072145,4.11074070747717
"SAOUHSC_01827",249.523835230639,208.998276224152,255.296798113213,466.240737439947,166.93074867371,314.278840038747,227.460985813737
"SAOUHSC_01828",12.3294130349257,23.2220306915724,25.7536243710698,80.8784952701949,49.5289034526391,65.5778681970614,21.9239504398782
"SAOUHSC_01829",154.411220389784,41.283610118351,80.6200415094358,280.69595417303,177.019969747395,157.139420019373,363.115429160483
"SAOUHSC_01830",21.1361366313012,64.5056408099234,20.1550103773589,9.51511709061117,20.1784421473715,34.6449115003343,12.6747838480546
"SAOUHSC_01831",270.072856955515,332.849106579205,111.972279874216,118.93896363264,291.670209221097,362.534252485641,962.941010726527
"SAOUHSC_01832",124.468360162107,196.097148062167,249.698184119502,136.779808177536,230.217680863193,189.30969498397,1557.2856046826
"SAOUHSC_01833",131.513739039208,69.6660920747173,389.663533962273,21.4090134538751,88.0513839158028,76.7137326078831,2185.20124774974
"SAOUHSC_01835",24.6588260698514,5.16045126479387,20.1550103773589,11.893896363264,12.8408268210546,14.847819214429,17.8132097324011
"SAOUHSC_01836",69.279558958154,98.0485740310836,78.3805959119515,85.6360538155005,128.408268210546,134.86769119773,84.9553079545282
"SAOUHSC_01837",0,0,3.35916839622649,0,3.66880766315845,0,7.53635796370814
"SAOUHSC_01838",81.0218570866546,123.850830355053,31.3522383647806,118.93896363264,106.395422231595,112.595962376087,177.789535598388
